datetime,station,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM,PI
2014-07-31,Aotizhongxin,210.0,210.0,2.0,39.9,1416.7,103.6,27.7,1000.9,23.9,0.0,1.1,17.62
2014-08-01,Aotizhongxin,161.2,161.2,2.0,44.9,1214.6,97.4,28.1,1000.3,24.5,0.0,1.0,13.66
2014-08-02,Aotizhongxin,120.5,120.5,2.0,52.1,812.5,89.1,29.5,997.2,25.4,0.0,1.1,10.36
2014-08-03,Aotizhongxin,118.9,118.9,2.3,48.5,775.0,109.3,29.4,995.1,25.7,0.0,0.8,10.24
2014-08-04,Aotizhongxin,38.5,38.5,2.0,50.9,470.8,27.4,23.7,998.7,22.4,0.5,1.0,3.55
2014-08-05,Aotizhongxin,26.3,26.3,4.1,43.9,337.5,50.8,25.4,1000.9,20.2,0.0,0.9,2.55
2014-08-06,Aotizhongxin,37.1,37.1,2.8,60.0,433.3,52.5,27.6,1001.5,17.3,0.0,1.1,3.54
2014-08-07,Aotizhongxin,77.8,77.8,7.6,61.0,1083.3,107.8,27.4,1003.2,18.2,0.0,1.6,7.0
2014-08-08,Aotizhongxin,67.8,67.8,6.2,54.1,962.5,104.1,26.8,1002.5,17.8,0.0,1.5,6.12
2014-08-09,Aotizhongxin,86.6,86.6,6.9,48.9,891.7,116.3,25.5,1000.1,18.9,0.6,1.2,7.64
2014-08-10,Aotizhongxin,36.5,36.5,2.4,41.5,433.3,100.3,25.9,997.3,20.2,0.0,1.3,3.45
2014-08-11,Aotizhongxin,24.2,24.2,4.5,46.1,408.3,70.1,27.9,998.5,15.2,0.0,1.4,2.66
2014-08-12,Aotizhongxin,27.2,27.2,4.5,54.3,475.0,86.9,26.1,1000.1,15.9,0.1,1.1,3.12
2014-08-13,Aotizhongxin,28.5,28.5,2.2,45.0,420.8,48.8,20.6,1002.6,20.1,0.8,0.7,2.73
2014-08-14,Aotizhongxin,30.8,30.8,4.2,51.8,483.3,67.0,23.1,1001.7,18.2,0.0,1.0,3.02
2014-08-15,Aotizhongxin,44.8,44.8,3.3,61.3,508.3,76.8,25.5,1000.7,17.8,0.0,1.2,4.22
2014-08-16,Aotizhongxin,59.9,59.9,3.6,66.9,687.5,105.9,26.7,1001.8,18.9,0.0,1.0,5.55
2014-08-17,Aotizhongxin,55.2,69.8,4.8,39.9,595.8,128.1,26.2,1004.0,18.4,0.0,1.4,5.08
2014-08-18,Aotizhongxin,66.0,93.0,4.6,48.9,683.3,109.0,26.2,1005.7,19.1,0.0,1.4,6.03
2014-08-19,Aotizhongxin,91.6,130.2,3.6,51.1,808.3,120.1,26.8,1005.1,20.1,0.0,1.4,8.2
2014-08-20,Aotizhongxin,107.8,151.0,6.9,52.3,891.7,119.0,27.4,1002.5,21.2,0.0,1.4,9.56
2014-08-21,Aotizhongxin,134.1,172.4,3.4,65.8,1025.0,104.3,26.6,1001.2,21.9,0.1,1.0,11.74
2014-08-22,Aotizhongxin,57.9,84.7,2.4,79.6,783.3,43.4,24.0,1001.6,21.1,0.0,0.7,5.46
2014-08-23,Aotizhongxin,119.2,151.2,3.2,76.2,970.8,101.6,26.5,999.4,21.5,0.2,1.3,10.56
2014-08-24,Aotizhongxin,19.5,42.3,5.3,36.0,333.3,60.6,26.4,1001.4,15.6,0.0,1.7,2.19
2014-08-25,Aotizhongxin,18.1,39.9,3.2,45.1,368.8,52.3,26.4,1005.2,13.3,0.0,1.3,2.57
2014-08-26,Aotizhongxin,26.4,83.0,6.9,72.2,541.7,49.5,25.6,1007.0,12.0,0.0,0.8,4.1
2014-08-27,Aotizhongxin,52.3,127.1,8.8,73.5,666.7,82.8,25.5,1007.2,15.1,0.0,1.2,5.23
2014-08-28,Aotizhongxin,83.7,137.5,5.4,66.4,787.5,83.6,24.0,1008.5,19.2,0.0,1.0,7.66
2014-08-29,Aotizhongxin,78.8,90.7,2.1,45.7,920.8,104.6,23.0,1009.6,18.9,0.0,0.8,6.99
2014-08-30,Aotizhongxin,144.5,156.8,2.0,79.1,1687.5,30.7,23.5,1008.7,21.3,0.0,1.2,12.48
2014-08-31,Aotizhongxin,70.4,72.5,2.0,38.7,850.0,75.5,22.8,1007.2,20.4,1.1,1.1,6.17
2014-09-01,Aotizhongxin,105.9,107.2,2.0,67.4,1775.0,35.8,22.5,1006.7,21.7,0.6,0.6,9.22
2014-09-02,Aotizhongxin,24.5,26.4,2.8,39.0,904.2,50.9,20.1,1004.9,19.7,0.8,1.2,2.4
2014-09-03,Aotizhongxin,16.7,35.6,6.7,48.7,475.0,19.0,22.7,1003.4,15.2,0.0,1.5,2.67
2014-09-04,Aotizhongxin,44.9,103.2,6.4,82.4,554.2,87.7,24.8,999.2,16.6,0.0,1.3,4.92
2014-09-05,Aotizhongxin,99.5,161.5,6.5,74.1,1041.7,88.7,24.7,1003.7,18.8,0.0,1.4,9.05
2014-09-06,Aotizhongxin,140.3,158.2,3.7,54.4,1266.7,94.8,24.8,1004.9,20.6,0.0,1.1,12.09
2014-09-07,Aotizhongxin,156.8,194.6,3.0,69.4,1133.3,73.1,24.9,1002.0,19.9,0.0,1.0,13.56
2014-09-08,Aotizhongxin,14.0,35.3,4.4,27.4,275.0,66.5,23.8,1004.4,7.5,0.0,1.6,1.71
2014-09-09,Aotizhongxin,38.0,94.2,5.1,65.8,683.3,66.2,22.1,1004.4,13.2,0.0,0.9,4.0
2014-09-10,Aotizhongxin,73.0,142.0,9.0,84.0,1012.5,68.0,22.8,1007.9,15.4,0.0,1.4,6.96
2014-09-11,Aotizhongxin,89.3,151.0,7.7,85.5,1437.5,45.0,22.0,1008.2,17.6,0.1,1.2,8.24
2014-09-12,Aotizhongxin,72.0,86.5,3.6,72.4,729.2,29.0,21.1,1009.0,18.0,0.0,0.8,6.5
2014-09-13,Aotizhongxin,68.3,117.0,8.4,62.9,741.7,68.2,22.8,1008.4,16.4,0.0,1.4,6.34
2014-09-14,Aotizhongxin,48.0,89.4,3.3,59.5,483.3,23.4,19.8,1011.5,12.0,0.0,0.8,4.53
2014-09-15,Aotizhongxin,20.2,55.0,5.9,42.8,354.2,33.7,20.6,1012.5,6.9,0.0,1.6,2.52
2014-09-16,Aotizhongxin,42.4,109.3,5.7,81.8,500.0,8.3,17.8,1012.6,11.1,0.0,1.0,4.75
2014-09-17,Aotizhongxin,47.4,97.9,3.7,69.6,512.5,19.1,17.8,1014.8,13.4,0.0,0.9,4.58
2014-09-18,Aotizhongxin,69.8,100.7,3.9,77.6,637.5,55.8,19.8,1013.4,11.5,0.0,1.0,6.45
2014-09-19,Aotizhongxin,89.0,144.7,7.4,84.5,800.0,44.9,19.1,1006.4,14.5,0.1,1.0,8.16
2014-09-20,Aotizhongxin,129.3,146.5,4.8,71.8,950.0,68.2,21.5,1004.4,17.1,0.0,1.0,11.25
2014-09-21,Aotizhongxin,106.1,124.0,11.0,66.0,1587.5,49.8,22.0,1011.1,17.3,0.0,0.7,9.35
2014-09-22,Aotizhongxin,98.9,122.4,6.0,77.5,2200.0,8.8,20.4,1012.6,18.3,0.3,0.9,8.79
2014-09-23,Aotizhongxin,49.2,49.2,2.0,52.9,895.8,7.1,17.8,1011.7,17.7,0.4,1.0,4.42
2014-09-24,Aotizhongxin,30.5,39.3,4.3,41.8,729.2,30.2,20.3,1010.5,16.6,0.2,1.1,2.9
2014-09-25,Aotizhongxin,118.5,127.2,5.7,73.7,1291.7,18.0,18.8,1010.4,17.2,0.0,0.8,10.29
2014-09-26,Aotizhongxin,131.1,133.2,8.9,72.4,1400.0,23.6,19.2,1005.5,17.4,0.3,1.2,11.31
2014-09-27,Aotizhongxin,34.6,65.0,3.7,52.8,516.7,37.5,19.1,1010.3,11.8,0.0,0.8,3.38
2014-09-28,Aotizhongxin,58.3,113.9,9.3,84.1,1054.2,15.1,18.4,1010.3,13.9,0.0,1.0,5.62
2014-09-29,Aotizhongxin,55.8,88.1,3.0,53.5,800.0,25.0,18.8,1013.8,9.2,0.0,1.8,5.11
2014-09-30,Aotizhongxin,26.9,62.6,8.2,43.5,575.0,15.7,13.1,1019.9,3.4,0.0,1.5,2.7
2014-10-01,Aotizhongxin,73.7,104.8,7.6,63.6,879.2,2.4,11.5,1010.7,8.5,0.5,1.2,6.62
2014-10-02,Aotizhongxin,61.4,61.4,7.2,55.2,879.2,10.5,14.3,1007.6,11.8,0.0,0.5,5.46
2014-10-03,Aotizhongxin,99.9,111.4,6.8,65.8,1620.8,3.1,14.8,1011.8,13.2,0.0,0.8,8.72
2014-10-04,Aotizhongxin,83.2,83.2,2.4,47.6,991.7,29.8,15.0,1013.5,14.1,0.0,1.2,7.2
2014-10-05,Aotizhongxin,32.3,32.3,2.0,44.1,593.8,27.5,14.6,1018.8,7.7,0.0,1.4,3.0
2014-10-06,Aotizhongxin,33.8,56.1,3.6,57.8,404.2,24.6,14.0,1018.2,5.6,0.0,0.9,3.35
2014-10-07,Aotizhongxin,134.5,187.1,11.4,103.5,1145.8,18.5,14.4,1014.0,9.8,0.0,0.6,11.97
2014-10-08,Aotizhongxin,284.3,288.1,10.0,128.9,1912.5,11.6,15.1,1013.4,13.1,0.0,0.5,24.18
2014-10-09,Aotizhongxin,344.8,354.1,7.1,120.3,2001.4,33.2,16.0,1013.9,14.6,0.0,0.4,29.1
2014-10-10,Aotizhongxin,277.8,339.4,15.3,122.5,1905.8,94.9,16.6,1016.1,15.3,0.0,0.5,23.98
2014-10-11,Aotizhongxin,225.4,225.4,18.7,63.7,1224.2,123.0,16.6,1016.5,13.2,0.0,1.6,19.12
2014-10-12,Aotizhongxin,7.8,7.8,15.7,46.5,736.7,72.3,15.2,1024.9,-0.1,0.0,2.2,2.5
2014-10-13,Aotizhongxin,15.0,15.0,8.7,43.8,404.8,29.9,11.0,1021.2,-2.1,0.0,1.3,2.37
2014-10-14,Aotizhongxin,50.9,92.8,8.2,69.6,575.0,18.9,12.2,1013.1,3.7,0.0,1.0,4.86
2014-10-15,Aotizhongxin,47.7,107.4,5.2,53.8,533.3,26.3,14.1,1010.3,-0.2,0.0,2.0,4.55
2014-10-16,Aotizhongxin,37.3,120.1,10.7,61.0,600.0,24.6,12.4,1014.8,0.8,0.0,1.6,4.05
2014-10-17,Aotizhongxin,107.5,208.4,15.2,131.0,1320.8,11.7,14.0,1010.2,5.8,0.0,0.8,10.14
2014-10-18,Aotizhongxin,184.0,284.3,19.8,165.1,2162.5,28.2,15.4,1010.5,9.3,0.0,0.5,16.68
2014-10-19,Aotizhongxin,280.2,355.5,14.6,158.2,2670.8,21.8,16.2,1008.7,13.3,0.0,0.7,24.37
2014-10-20,Aotizhongxin,212.9,212.9,7.1,90.6,1375.0,23.2,16.2,1012.8,13.6,0.0,0.9,18.08
2014-10-21,Aotizhongxin,42.2,50.6,21.3,71.8,1308.3,10.0,12.3,1018.6,1.2,0.0,1.2,4.17
2014-10-22,Aotizhongxin,85.4,179.2,14.0,97.3,1387.5,2.1,11.4,1016.4,6.2,0.0,1.2,8.07
2014-10-23,Aotizhongxin,132.9,205.0,15.2,112.0,1529.2,6.0,12.7,1009.2,9.1,0.0,0.8,11.98
2014-10-24,Aotizhongxin,243.0,289.3,12.7,126.5,2145.8,14.6,12.7,1005.8,10.8,0.0,0.4,20.98
2014-10-25,Aotizhongxin,333.5,337.2,7.4,118.8,2416.7,27.0,13.8,1006.0,12.4,0.0,0.4,28.16
2014-10-26,Aotizhongxin,83.2,83.2,3.0,51.1,833.3,28.9,13.6,1018.9,-1.1,0.0,1.6,7.22
2014-10-27,Aotizhongxin,27.8,50.2,9.0,60.7,683.3,16.3,9.3,1025.6,-2.6,0.0,1.5,3.42
2014-10-28,Aotizhongxin,58.4,127.9,12.8,76.8,962.5,9.7,9.4,1021.1,4.5,0.0,1.0,5.64
2014-10-29,Aotizhongxin,117.7,180.8,13.2,113.1,1483.3,6.7,11.1,1018.3,6.9,0.0,0.5,10.71
2014-10-30,Aotizhongxin,164.4,196.9,17.6,117.9,1745.8,11.5,12.2,1017.0,9.3,0.0,0.5,14.47
2014-10-31,Aotizhongxin,160.8,163.5,12.0,111.3,2012.5,5.7,12.9,1015.9,11.0,0.0,0.4,14.0
2014-11-01,Aotizhongxin,47.7,65.2,7.6,59.1,975.0,20.1,11.5,1023.2,0.5,0.0,1.3,4.45
2014-11-02,Aotizhongxin,6.1,17.8,4.9,27.0,308.3,38.1,10.5,1023.8,-8.6,0.0,2.2,1.49
2014-11-03,Aotizhongxin,22.5,47.4,3.6,59.7,650.0,21.7,8.8,1019.0,-1.2,0.0,1.2,3.29
2014-11-04,Aotizhongxin,115.0,155.2,17.7,91.9,1462.5,11.2,7.7,1018.3,2.1,0.0,0.8,10.29
2014-11-05,Aotizhongxin,65.2,77.1,10.5,52.0,995.8,30.5,12.1,1019.2,-2.6,0.0,1.6,5.84
2014-11-06,Aotizhongxin,9.5,20.7,3.5,25.6,383.3,42.7,8.4,1020.8,-6.1,0.0,1.5,1.48
2014-11-07,Aotizhongxin,46.2,68.2,13.3,59.7,1139.6,7.0,4.8,1020.2,-2.3,0.0,0.8,4.36
2014-11-08,Aotizhongxin,73.1,83.0,12.3,71.0,1487.5,16.8,4.7,1028.8,-0.1,0.0,0.7,6.61
2014-11-09,Aotizhongxin,58.8,66.0,5.4,70.9,933.3,15.7,5.6,1026.5,-0.6,0.0,0.6,5.38
2014-11-10,Aotizhongxin,72.8,81.1,7.6,86.2,1200.0,7.6,5.7,1018.9,0.2,0.0,0.5,6.63
2014-11-11,Aotizhongxin,40.0,70.8,7.2,35.5,691.7,35.2,9.5,1015.7,-5.2,0.0,2.6,3.73
2014-11-12,Aotizhongxin,5.5,37.2,5.7,11.0,320.8,57.0,6.4,1020.5,-16.2,0.0,3.5,1.23
2014-11-13,Aotizhongxin,20.8,42.6,5.7,56.5,708.3,19.0,4.6,1015.3,-8.7,0.0,1.1,3.11
2014-11-14,Aotizhongxin,35.4,64.6,14.1,67.5,966.7,11.2,4.7,1015.4,-5.8,0.0,0.9,3.9
2014-11-15,Aotizhongxin,125.6,176.2,41.8,115.4,2300.0,2.0,4.8,1014.9,-5.2,0.0,0.9,11.46
2014-11-16,Aotizhongxin,74.9,101.5,21.2,74.0,1720.8,21.2,6.7,1020.0,-4.1,0.0,1.8,6.89
2014-11-17,Aotizhongxin,19.9,34.4,13.1,48.7,612.5,25.2,5.2,1023.9,-5.6,0.0,1.0,2.74
2014-11-18,Aotizhongxin,65.4,99.3,26.2,88.8,1443.8,3.0,4.1,1017.9,-3.3,0.0,0.6,6.22
2014-11-19,Aotizhongxin,259.3,318.2,48.9,161.6,3762.5,2.0,4.1,1010.5,-1.1,0.0,1.0,22.79
2014-11-20,Aotizhongxin,307.2,397.5,36.2,162.4,3825.0,2.1,4.2,1010.9,1.0,0.0,1.1,26.76
2014-11-21,Aotizhongxin,194.0,241.8,20.8,119.8,2841.7,8.8,5.9,1020.4,-3.8,0.0,1.0,17.0
2014-11-22,Aotizhongxin,35.8,64.6,14.5,67.2,866.7,18.2,6.1,1030.2,-8.4,0.0,1.2,3.9
2014-11-23,Aotizhongxin,120.8,180.8,22.7,108.1,2354.2,2.0,4.7,1024.7,0.4,0.0,1.1,10.98
2014-11-24,Aotizhongxin,81.2,110.6,11.6,85.5,1729.2,8.9,4.6,1025.1,-5.2,0.0,1.2,7.43
2014-11-25,Aotizhongxin,152.8,199.0,31.0,105.4,2412.5,5.1,3.1,1023.2,-1.1,0.0,1.0,13.56
2014-11-26,Aotizhongxin,252.6,311.5,40.2,145.6,3845.8,2.0,4.4,1021.3,1.2,0.0,1.0,22.1
2014-11-27,Aotizhongxin,83.8,112.2,9.5,65.8,1316.7,15.8,5.4,1019.8,-8.6,0.0,1.4,7.49
2014-11-28,Aotizhongxin,86.1,154.6,22.4,88.7,1704.2,6.5,4.6,1019.2,-2.5,0.0,1.1,8.04
2014-11-29,Aotizhongxin,244.6,332.8,23.0,110.1,3595.8,2.0,2.3,1022.6,0.7,0.0,1.1,21.24
2014-11-30,Aotizhongxin,91.4,238.7,12.2,46.5,1345.8,32.0,3.1,1019.2,-12.6,0.0,3.5,8.46
2014-12-01,Aotizhongxin,13.3,77.4,8.5,17.0,429.2,36.3,-3.6,1016.9,-22.3,0.0,3.7,2.38
2014-12-02,Aotizhongxin,37.9,53.1,18.9,55.8,991.7,12.6,-4.7,1018.3,-18.4,0.0,1.4,3.66
2014-12-03,Aotizhongxin,21.9,63.5,13.6,28.4,783.3,36.6,-2.3,1029.7,-22.8,0.0,3.2,2.28
2014-12-04,Aotizhongxin,7.4,28.1,7.6,17.8,404.2,49.7,-1.2,1031.1,-23.4,0.0,3.5,1.15
2014-12-05,Aotizhongxin,28.6,45.0,19.0,44.6,833.3,30.1,-1.5,1027.7,-19.5,0.0,1.7,2.85
2014-12-06,Aotizhongxin,60.0,90.2,35.8,75.9,1683.3,8.7,-1.1,1023.9,-15.0,0.0,1.2,5.74
2014-12-07,Aotizhongxin,45.5,72.7,30.5,55.1,1425.0,16.0,0.9,1019.1,-13.7,0.0,1.8,4.39
2014-12-08,Aotizhongxin,58.7,89.0,31.1,69.5,1212.5,11.2,-1.4,1018.0,-11.5,0.0,1.2,5.56
2014-12-09,Aotizhongxin,256.3,324.0,69.0,129.2,5329.2,2.0,-2.1,1026.6,-8.7,0.0,1.3,22.51
2014-12-10,Aotizhongxin,123.5,231.1,34.6,65.3,2404.2,29.5,0.2,1024.2,-12.1,0.0,2.6,11.19
2014-12-11,Aotizhongxin,21.3,39.0,16.9,35.0,595.8,33.1,-0.0,1027.2,-16.1,0.0,2.3,2.18
2014-12-12,Aotizhongxin,10.0,44.8,10.0,18.9,443.8,39.3,0.4,1026.9,-19.4,0.0,3.2,1.52
2014-12-13,Aotizhongxin,41.2,118.4,24.3,51.5,956.2,20.0,0.5,1027.2,-16.8,0.0,1.7,4.16
2014-12-14,Aotizhongxin,86.5,142.2,54.9,86.6,2037.5,4.2,-0.3,1030.0,-13.8,0.0,1.4,8.15
2014-12-15,Aotizhongxin,76.0,139.4,27.7,47.5,1762.5,30.3,-0.5,1027.6,-16.8,0.0,3.6,6.98
2014-12-16,Aotizhongxin,9.1,37.3,4.7,15.9,400.0,44.8,-2.3,1019.5,-20.3,0.0,4.5,1.29
2014-12-17,Aotizhongxin,55.4,120.7,31.0,54.0,1333.5,10.8,-0.5,1018.6,-16.0,0.0,1.6,5.32
2014-12-18,Aotizhongxin,68.8,151.4,34.1,61.0,1599.9,5.7,-1.9,1022.9,-9.1,0.0,1.1,6.54
2014-12-19,Aotizhongxin,64.2,143.7,32.3,57.4,1509.2,9.0,0.7,1025.3,-13.7,0.0,3.1,6.12
2014-12-20,Aotizhongxin,59.5,136.0,30.6,53.7,1418.5,12.4,-2.1,1025.8,-18.9,0.0,2.2,5.7
2014-12-21,Aotizhongxin,54.8,128.2,28.8,50.1,1327.8,15.7,-1.6,1020.3,-18.9,0.0,2.4,5.27
2014-12-22,Aotizhongxin,50.1,120.5,27.1,46.5,1237.1,19.1,0.0,1016.8,-11.5,0.0,1.2,4.85
2014-12-23,Aotizhongxin,45.5,112.7,25.4,42.9,1146.4,22.4,0.3,1021.9,-11.3,0.0,1.1,4.43
2014-12-24,Aotizhongxin,40.8,105.0,23.6,39.2,1055.7,25.8,1.7,1021.5,-14.2,0.0,2.1,4.01
2014-12-25,Aotizhongxin,36.1,97.2,21.9,35.6,965.0,29.1,-0.3,1020.7,-11.5,0.0,1.0,3.59
2014-12-26,Aotizhongxin,31.4,89.5,20.1,32.0,874.3,32.5,-1.1,1024.0,-9.3,0.0,1.2,3.16
2014-12-27,Aotizhongxin,26.8,81.8,18.4,28.3,783.6,35.8,-1.2,1030.7,-7.9,0.0,1.1,2.78
2014-12-28,Aotizhongxin,22.1,74.0,16.6,24.7,692.9,39.2,2.3,1025.3,-9.2,0.0,1.5,2.49
2014-12-29,Aotizhongxin,17.4,66.3,14.9,21.1,602.2,42.5,2.2,1026.1,-9.6,0.0,1.5,2.21
2014-12-30,Aotizhongxin,12.7,58.5,13.1,17.5,511.5,45.9,1.9,1027.0,-12.0,0.0,1.8,1.93
2014-12-31,Aotizhongxin,8.4,50.9,11.2,15.9,444.9,46.6,-1.7,1025.7,-22.1,0.0,4.2,1.66
2015-01-01,Aotizhongxin,38.2,61.0,21.5,49.1,941.7,24.2,-2.0,1024.2,-22.3,0.0,2.3,3.69
2015-01-02,Aotizhongxin,59.2,83.9,34.4,69.5,1337.5,13.5,-1.4,1022.7,-18.0,0.0,1.7,5.6
2015-01-03,Aotizhongxin,161.0,196.3,76.6,117.4,3558.3,2.2,-2.8,1011.1,-15.5,0.0,1.0,14.5
2015-01-04,Aotizhongxin,189.8,221.6,82.9,128.4,4216.7,3.8,0.4,1010.4,-13.1,0.0,1.1,16.97
2015-01-05,Aotizhongxin,100.8,162.4,61.6,68.2,2891.7,26.5,3.6,1013.7,-14.1,0.0,2.7,9.32
2015-01-06,Aotizhongxin,28.8,55.1,24.2,38.2,837.5,24.9,-0.1,1021.0,-21.8,0.0,2.3,2.88
2015-01-07,Aotizhongxin,52.8,75.8,36.5,65.6,1612.5,7.5,-2.7,1023.9,-17.0,0.0,1.0,5.06
2015-01-08,Aotizhongxin,129.7,172.8,53.6,103.4,3320.8,2.0,-1.9,1023.5,-13.4,0.0,1.3,11.78
2015-01-09,Aotizhongxin,76.0,97.7,44.1,68.5,1879.2,22.4,1.9,1021.9,-15.4,0.0,1.8,7.03
2015-01-10,Aotizhongxin,132.5,165.8,57.5,103.2,2891.7,10.0,1.2,1016.2,-13.1,0.0,1.1,11.98
2015-01-11,Aotizhongxin,29.1,46.0,14.4,41.2,812.5,30.8,2.4,1025.9,-13.5,0.0,1.7,2.85
2015-01-12,Aotizhongxin,117.6,139.2,44.0,83.1,2504.2,8.2,-1.7,1031.6,-10.8,0.0,1.4,10.52
2015-01-13,Aotizhongxin,151.1,197.2,66.0,98.0,3112.5,5.0,-3.0,1028.1,-8.9,0.0,1.2,13.55
2015-01-14,Aotizhongxin,202.3,227.5,67.2,113.9,3504.2,2.1,-2.6,1026.4,-7.8,0.0,1.1,17.77
2015-01-15,Aotizhongxin,300.7,328.1,42.2,127.6,4825.0,2.2,-3.3,1022.9,-7.7,0.0,1.0,25.83
2015-01-16,Aotizhongxin,100.1,113.8,13.2,36.1,2033.3,39.7,0.1,1023.0,-14.9,0.0,3.2,8.65
2015-01-17,Aotizhongxin,60.0,68.5,30.0,57.6,1404.2,24.8,-2.5,1025.8,-15.6,0.0,1.5,5.53
2015-01-18,Aotizhongxin,63.8,105.0,39.9,52.6,1595.8,31.2,1.8,1014.0,-14.1,0.0,2.4,5.99
2015-01-19,Aotizhongxin,37.1,68.2,28.0,62.0,1354.2,21.3,1.4,1018.5,-14.6,0.0,1.5,3.77
2015-01-20,Aotizhongxin,79.1,108.5,51.4,80.2,2129.2,7.8,-0.2,1016.9,-9.4,0.0,1.3,7.4
2015-01-21,Aotizhongxin,17.1,24.6,20.4,32.5,870.8,37.7,1.6,1021.5,-14.1,0.0,2.6,1.98
2015-01-22,Aotizhongxin,99.4,129.0,44.1,85.0,2179.2,10.7,-1.8,1018.5,-13.0,0.0,1.2,9.07
2015-01-23,Aotizhongxin,186.1,218.2,68.2,122.0,3650.0,3.8,-0.8,1013.2,-11.5,0.0,1.0,16.54
2015-01-24,Aotizhongxin,82.3,98.2,34.7,72.8,1950.0,10.3,-0.1,1019.7,-8.4,0.0,1.2,7.49
2015-01-25,Aotizhongxin,107.0,110.6,18.0,53.4,1575.0,10.4,0.8,1019.7,-3.6,0.0,1.6,9.25
2015-01-26,Aotizhongxin,83.5,87.4,10.6,34.5,1737.5,32.4,-0.4,1022.9,-13.1,0.0,2.5,7.22
2015-01-27,Aotizhongxin,14.8,18.5,15.6,27.1,875.0,39.1,-3.8,1030.6,-21.7,0.0,2.3,1.66
2015-01-28,Aotizhongxin,26.2,32.2,17.5,49.3,1150.0,25.2,-2.2,1028.0,-19.6,0.0,1.6,2.87
2015-01-29,Aotizhongxin,56.8,65.0,21.7,38.7,1266.7,32.4,0.1,1023.1,-14.5,0.0,2.2,5.11
2015-01-30,Aotizhongxin,11.0,30.0,16.0,19.7,616.7,54.1,-1.6,1029.9,-21.5,0.0,2.1,1.34
2015-01-31,Aotizhongxin,28.9,45.7,20.4,42.9,820.8,30.0,-2.3,1032.5,-21.7,0.0,1.5,2.87
2015-02-01,Aotizhongxin,69.1,90.6,49.9,73.5,1841.7,6.2,-3.7,1028.7,-17.2,0.0,0.9,6.49
2015-02-02,Aotizhongxin,130.7,149.4,70.7,98.7,2916.7,12.2,-1.1,1026.3,-14.9,0.0,1.3,11.81
2015-02-03,Aotizhongxin,105.3,114.1,39.4,75.3,2179.2,41.6,1.2,1025.2,-10.6,0.0,2.0,9.44
2015-02-04,Aotizhongxin,9.5,47.4,14.3,17.5,412.5,77.8,1.5,1026.4,-16.5,0.0,3.3,1.66
2015-02-05,Aotizhongxin,22.5,34.8,18.9,44.2,712.5,56.3,1.8,1026.1,-14.5,0.0,1.5,2.64
2015-02-06,Aotizhongxin,63.2,83.5,32.2,93.0,1829.2,26.4,0.9,1016.1,-12.3,0.0,1.2,6.1
2015-02-07,Aotizhongxin,12.0,35.4,15.7,22.0,512.5,83.5,1.7,1023.6,-19.6,0.0,3.0,1.52
2015-02-08,Aotizhongxin,20.9,33.5,18.4,26.7,550.0,72.2,-2.9,1029.9,-24.7,0.0,1.9,2.15
2015-02-09,Aotizhongxin,99.3,123.3,49.4,88.0,1887.5,78.5,-2.0,1021.1,-20.0,0.0,1.5,9.18
2015-02-10,Aotizhongxin,118.8,156.8,52.4,107.3,2520.8,34.9,1.7,1010.6,-15.5,0.0,1.2,10.92
2015-02-11,Aotizhongxin,42.6,71.1,25.6,45.3,1195.8,65.0,4.5,1010.9,-15.1,0.0,1.7,4.14
2015-02-12,Aotizhongxin,28.7,41.8,12.0,40.3,691.7,70.6,2.0,1013.8,-13.2,0.0,1.7,2.85
2015-02-13,Aotizhongxin,115.8,139.4,36.2,92.1,2220.8,52.2,1.5,1011.4,-10.0,0.0,1.4,10.47
2015-02-14,Aotizhongxin,225.9,245.2,63.7,128.9,3395.8,27.8,3.4,1006.6,-9.4,0.0,1.3,19.79
2015-02-15,Aotizhongxin,266.3,294.8,85.8,136.4,4745.8,8.7,2.6,1012.3,-7.5,0.0,1.1,23.28
2015-02-16,Aotizhongxin,107.3,146.5,38.2,56.0,2287.5,32.6,4.4,1011.9,-10.5,0.0,2.0,9.57
2015-02-17,Aotizhongxin,19.2,37.5,10.4,32.1,545.8,45.7,4.5,1017.2,-10.9,0.0,1.5,1.99
2015-02-18,Aotizhongxin,41.4,54.8,20.7,38.2,820.8,55.6,4.1,1024.0,-12.7,0.0,1.7,3.89
2015-02-19,Aotizhongxin,171.6,215.6,53.7,42.3,1312.5,48.0,1.8,1022.3,-6.9,0.0,1.9,14.79
2015-02-20,Aotizhongxin,118.2,118.2,13.4,44.0,1483.3,26.0,1.1,1015.1,-0.2,0.2,1.1,10.09
2015-02-21,Aotizhongxin,137.9,254.3,12.5,33.1,1545.8,35.0,1.2,1012.2,-7.0,0.0,2.6,12.06
2015-02-22,Aotizhongxin,38.0,318.0,5.0,14.7,358.3,65.2,-1.0,1017.3,-21.0,0.0,2.9,8.91
2015-02-23,Aotizhongxin,53.3,124.1,26.8,35.8,766.7,51.2,-0.4,1015.1,-13.8,0.0,1.6,5.07
2015-02-24,Aotizhongxin,150.7,235.6,42.7,68.1,2195.8,30.8,1.0,1010.9,-6.8,0.0,1.4,13.37
2015-02-25,Aotizhongxin,64.9,97.4,12.9,33.7,962.5,53.4,2.8,1013.9,-15.4,0.0,2.6,5.82
